4874642,0,695,0,1,1,1,0,0
4874695,0,682,0,1,3,1,0,0
4916984,0,649,0,1,1,1,0,0
4916983,0,649,0,1,1,1,0,0
4874694,0,683,0,1,1,1,0,0
4674363,0,657,0,1,1,1,0,0
4454939,0,677,0,1,1,1,0,0
5630874,0,307,0,1,2,0,0,0
5266222,0,321,0,1,2,0,0,0
5421956,0,328,0,1,1,0,0,0
5266220,0,321,0,1,3,0,0,0
5641680,0,329,0,1,3,0,0,0
5021595,0,331,0,1,2,0,0,0
5266170,0,332,0,1,3,0,0,0
5286873,0,307,0,1,3,0,0,0
5044437,0,333,0,1,2,0,0,0
5630866,0,312,0,1,1,0,0,0
5667956,0,282,0,1,2,0,0,0
5266184,0,329,0,1,3,0,0,0
5266246,0,316,0,1,3,0,0,0
5266173,0,331,0,1,3,0,0,0
5630886,0,303,0,1,0,0,0,0
5266152,0,335,0,1,3,0,0,0
5630848,0,329,0,1,1,0,0,0
5266200,0,327,0,1,3,0,0,0
5667955,0,285,0,1,1,0,0,0
5630901,0,294,0,1,1,0,0,0
5630894,0,300,0,1,1,0,0,0
5630865,0,312,0,1,2,0,0,0
5266178,0,330,0,1,3,0,0,0
5630859,0,315,0,1,1,0,0,0
5630885,0,303,0,1,0,0,0,0
5266245,0,316,0,1,3,0,0,0
5266236,0,319,0,1,2,0,0,0
5266162,0,333,0,1,3,0,0,0
5421887,0,345,0,1,3,0,0,0
5286869,0,311,0,1,3,0,0,0
5630853,0,322,0,1,2,0,0,0
5125328,0,321,0,1,1,0,0,0
5266128,0,342,0,1,2,0,0,0
5630868,0,310,0,1,1,0,0,0
5125327,0,322,0,1,1,0,0,0
5630860,0,315,0,1,1,0,0,0
5667946,0,290,0,1,2,0,0,0
5630854,0,321,0,1,0,0,0,0
5266150,0,335,0,1,2,0,0,0
5266238,0,318,0,1,3,0,0,0
5044424,0,337,0,1,1,0,0,0
5630882,0,305,0,1,2,0,0,0
5266242,0,318,0,1,2,0,0,0
5630851,0,328,0,1,0,0,0,0
5630871,0,309,0,1,1,0,0,0
5266126,0,342,0,1,3,0,0,0
5125331,0,320,0,1,1,0,0,0
5266122,0,344,0,1,1,0,0,0
5630877,0,306,0,1,2,0,0,0
5630896,0,298,0,1,1,0,0,0
5266207,0,326,0,1,3,0,0,0
5630902,0,294,0,1,1,0,0,0
5021596,0,331,0,1,3,0,0,0
5421970,0,327,0,1,3,0,0,0
5630887,0,303,0,1,1,0,0,0
5667949,0,289,0,1,1,0,0,0
5266248,0,315,0,1,2,0,0,0
5125344,0,315,0,1,2,0,0,0
5266187,0,329,0,1,3,0,0,0
5266131,0,341,0,1,3,0,0,0
5667951,0,289,0,1,1,0,0,0
5630852,0,325,0,1,2,0,0,0
5630847,0,345,0,1,3,0,0,0
5266156,0,335,0,1,3,0,0,0
5266118,0,345,0,1,3,0,0,0
5266127,0,342,0,1,2,0,0,0
5421954,0,330,0,1,3,0,0,0
5266149,0,336,0,1,2,0,0,0
5630861,0,315,0,1,1,0,0,0
5630856,0,319,0,1,1,0,0,0
5421881,0,346,0,1,3,0,0,0
5667962,0,275,0,1,3,0,0,0
5266195,0,327,0,1,3,0,0,0
5266129,0,342,0,1,3,0,0,0
5266175,0,331,0,1,3,0,0,0
5266179,0,330,0,1,2,0,0,0
5266186,0,329,0,1,3,0,0,0
5266121,0,344,0,1,1,0,0,0
5266234,0,320,0,1,3,0,0,0
5630850,0,328,0,1,0,0,0,0
5266140,0,338,0,1,3,0,0,0
5266117,0,350,0,1,3,0,0,0
5630870,0,309,0,1,1,0,0,0
5630895,0,298,0,1,1,0,0,0
5266163,0,333,0,1,3,0,0,0
5630858,0,316,0,1,1,0,0,0
5266171,0,332,0,1,2,0,0,0
5266253,0,311,0,1,3,0,0,0
5630881,0,305,0,1,1,0,0,0
5630875,0,306,0,1,3,0,0,0
5266145,0,337,0,1,2,0,0,0
5266192,0,328,0,1,3,0,0,0
5266146,0,337,0,1,2,0,0,0
5266119,0,345,0,1,2,0,0,0
5630884,0,303,0,1,2,0,0,0
5266191,0,328,0,1,3,0,0,0
5266135,0,340,0,1,2,0,0,0
5421911,0,338,0,1,1,0,0,0
5266251,0,313,0,1,3,0,0,0
6536788,0,335,0,1,2,0,0,0
5667958,0,280,0,1,1,0,0,0
5044418,0,342,0,1,1,0,0,0
5630863,0,314,0,1,1,0,0,0
5630899,0,295,0,1,2,0,0,0
5266254,0,310,0,1,3,0,0,0
5630890,0,301,0,1,1,0,0,0
5630907,0,292,0,1,1,0,0,0
5630876,0,306,0,1,0,0,0,0
5266143,0,338,0,1,3,0,0,0
5667954,0,285,0,1,1,0,0,0
5630892,0,300,0,1,3,0,0,0
5266142,0,338,0,1,3,0,0,0
5630900,0,294,0,1,1,0,0,0
5266132,0,340,0,1,3,0,0,0
5266124,0,343,0,1,3,0,0,0
5667961,0,276,0,1,2,0,0,0
5531768,0,320,0,1,3,0,0,0
5044432,0,334,0,1,2,0,0,0
5630862,0,314,0,1,1,0,0,0
5266154,0,335,0,1,3,0,0,0
5421896,0,341,0,1,1,0,0,0
5630893,0,300,0,1,1,0,0,0
5630849,0,328,0,1,1,0,0,0
5630869,0,309,0,1,1,0,0,0
5667957,0,282,0,1,1,0,0,0
5667952,0,289,0,1,1,0,0,0
5630855,0,320,0,1,0,0,0,0
5266199,0,327,0,1,3,0,0,0
5266137,0,339,0,1,3,0,0,0
6536787,0,335,0,1,0,0,0,0
5630891,0,301,0,1,2,0,0,0
5630888,0,303,0,1,1,0,0,0
5266165,0,333,0,1,3,0,0,0
5266138,0,339,0,1,2,0,0,0
5266136,0,339,0,1,3,0,0,0
5630878,0,305,0,1,1,0,0,0
5630880,0,305,0,1,0,0,0,0
5630864,0,313,0,1,1,0,0,0
5266196,0,327,0,1,3,0,0,0
5630897,0,297,0,1,2,0,0,0
5630905,0,293,0,1,1,0,0,0
5667953,0,288,0,1,1,0,0,0
5266155,0,335,0,1,3,0,0,0
5667960,0,277,0,1,1,0,0,0
5266169,0,332,0,1,3,0,0,0
5630867,0,312,0,1,1,0,0,0
5630904,0,293,0,1,2,0,0,0
5630872,0,308,0,1,3,0,0,0
5667948,0,290,0,1,1,0,0,0
5630873,0,308,0,1,0,0,0,0
5266217,0,323,0,1,3,0,0,0
5266202,0,327,0,1,3,0,0,0
5266160,0,333,0,1,3,0,0,0
5630898,0,296,0,1,1,0,0,0
5266130,0,341,0,1,3,0,0,0
5266219,0,322,0,1,2,0,0,0
5266174,0,331,0,1,3,0,0,0
5266227,0,321,0,1,3,0,0,0
5630903,0,294,0,1,0,0,0,0
5266249,0,314,0,1,3,0,0,0
5266235,0,319,0,1,3,0,0,0
5630879,0,305,0,1,0,0,0,0
5630883,0,304,0,1,2,0,0,0
5630906,0,293,0,1,1,0,0,0
5667950,0,289,0,1,1,0,0,0
5667959,0,279,0,1,1,0,0,0
5421915,0,337,0,1,3,0,0,0
5630908,0,292,0,1,0,0,0,0
5021619,0,325,0,1,3,0,0,0
5630857,0,316,0,1,1,0,0,0
5266157,0,335,0,1,3,0,0,0
5667947,0,290,0,1,0,0,0,0
5630889,0,301,0,1,1,0,0,0
